View Statements Option in Quick Actions RHS is Not Displayed------------>  Closed FD - RHS Sections
Proceed Button in FD Renew Plan is Enabled not verified------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Proceed Button in FD Renew Plan is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

OTP Verification is Not Verified------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

A one-time password has been sent to your registered mobile number Message is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Enter One Time Password is Not Verified------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Primary Account Holder OTP is Not Verified------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Resend OTP Button is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

OTP Screen Text box 1 is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

OTP Screen Text box 2 is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

OTP Screen Text box 3 is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

OTP Screen Text box 4 is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

OTP Screen Text box 5 is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

OTP Screen Text box 6 is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Submit Button in Renew FD OTP Screen is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Submit Button in Renew FD OTP Screen is Disabled not verified------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

OTP Screen Close Button is Not Displayed------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Cumulativeˑ

Invalid OTP Error Message is Not Present------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 2. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 2 value as .. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 2. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 2 value as ). Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as a. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as A. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as !. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as @. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as $. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as %. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as ^. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as &. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as *. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as (. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as .. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 3 value as ). Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as a. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as A. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as !. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as @. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as $. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as %. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as ^. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as &. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as *. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as (. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as .. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 4 value as ). Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as a. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as A. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as !. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as @. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as $. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as %. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as ^. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as &. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as *. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as (. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as .. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 5 value as ). Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as a. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as A. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as !. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as @. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as $. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as %. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as ^. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as &. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as *. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as (. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as .. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In OTP Screen Text box 6 value as ). Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 1. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In if displayed OTP Screen Text box 1. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 2. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In if displayed OTP Screen Text box 2. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 3. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In if displayed OTP Screen Text box 3. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 4. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In if displayed OTP Screen Text box 4. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 5. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In if displayed OTP Screen Text box 5. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Clear edit Box OTP Screen Text box 6. Exception: class org.openqa.selenium.InvalidElementStateException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Failed in Type In if displayed OTP Screen Text box 6. Exception: class org.openqa.selenium.ElementNotInteractableException------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

Submit Button in Renew FD OTP Screen is Enabled not verified------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

OTP Expired! Error Message is Not Present------------>  To Verify OTP Validations in FD Renew Summary Page - Cumulative̪

60 Option in Tenure Section - Blue Color is Not Verified------------>  To verify Default Options in Renew Plan Page - Non Cumulativeų

60 Option in Tenure Section is not Default selected------------>  To verify Default Options in Renew Plan Page - Non Cumulativeų

Badge with 60 Selection Box Under Tenure Title is not verified------------>  To verify Default Options in Renew Plan Page - Non Cumulativeų

Renew Amount Text box in Renew Plan is Not Accepted following value: 1.23456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Actual Value: 123456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Renew Amount Text box in Renew Plan is Not Accepted following value: 12.3456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Actual Value: 123456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Renew Amount Text box in Renew Plan is Not Accepted following value: 123.456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Actual Value: 123456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Renew Amount Text box in Renew Plan is Not Accepted following value: 1234.56789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Actual Value: 123456789------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Renew Amount Text box in Renew Plan is Not Accepted following value: 12345.6780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Actual Value: 123456780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Renew Amount Text box in Renew Plan is Not Accepted following value: 123456.780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Actual Value: 123456780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Renew Amount Text box in Renew Plan is Not Accepted following value: 1234567.80------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Actual Value: 123456780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Renew Amount Text box in Renew Plan is Not Accepted following value: 12345678.0------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Actual Value: 123456780------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Please enter the value  greater than or equal to 15k and less than maturity amount Error Message error message is not displayed------------>  To Validate Renewal Amount Text box in Renew Plan Page - Non Cumulativeƣ

Enter a tenure between 12 and 60 months is Not Verified------------>  To Verify Custom Option Textbox in Select Tenure - Non Cumulativeƻ

Enter months between 12 and 60 Error Message error message is not displayed------------>  To Verify Custom Option Textbox in Select Tenure - Non Cumulativeƻ

Enter months between 12 and 60 Error Message error message is not displayed------------>  To Verify Custom Option Textbox in Select Tenure - Non Cumulativeƻ

Enter months between 12 and 60 Error Message error message is not displayed------------>  To Verify Custom Option Textbox in Select Tenure - Non Cumulativeƻ

Enter months between 12 and 60 Error Message error message is not displayed------------>  To Verify Custom Option Textbox in Select Tenure - Non Cumulativeƻ

Enter months between 12 and 60 Error Message error message is not displayed------------>  To Verify Custom Option Textbox in Select Tenure - Non Cumulativeƻ

I confirm the deposit summary mentioned here. I agree to the is Not Verified------------>  To Verify Components of FD Renew Summary Page - Non Cumulativeȉ

terms and conditions is Not Verified------------>  To Verify Components of FD Renew Summary Page - Non Cumulativeȉ

Redirected URL is not Matched : https://uat-oneweb.bajajfinserv.in/MyAccountFixedDeposit/FixedDeposit/FDRenewalPlan------------>  To Verify Terms and Conditions Checkbox in FD Renew Summary Page - Non Cumulativeɨ

Expected URL : https://uat-oneweb.bajajfinserv.in/MyAccountFixedDeposit/FixedDeposit/FDRenewalSummary------------>  To Verify Terms and Conditions Checkbox in FD Renew Summary Page - Non Cumulativeɨ

A one-time password has been sent to your registered mobile number Message is Not Present------------>  To Verify Components of OTP and Close Button in FD Renew Summary Page - Non Cumulativeʎ

 Account Number 43709 is Not Redirected------------>  To Verify OTP Validations in FD Renew Summary Page - Non Cumulative˩

Not Redirected to Expected------------>  To Verify OTP Validations in FD Renew Summary Page - Non Cumulative˩

